KS105EW - Household composition,
ONS Crown Copyright Reserved [from Nomis on 19 December 2025],
,
population,All households
units,Households
rural urban,Total
household composition,All categories: Household composition
,
E05003401 : Hayfield,911
E05003402 : Hope Valley,"1,718"
E05003403 : Howard Town,"1,961"
E05003404 : Limestone Peak,934
E05003405 : New Mills East,"1,723"
E05003406 : New Mills West,"1,876"
E05003407 : Old Glossop,"1,950"
E05003408 : Padfield,"1,184"
E05003409 : St John's,774
E05003410 : Sett,838
E05003411 : Simmondley,"1,773"
E05003412 : Stone Bench,"1,866"
E05003413 : Temple,771
E05003414 : Tintwistle,917
E05003415 : Whaley Bridge,"2,794"
E05003416 : Whitfield,"1,044"
E05003417 : Ashover,798
E05003418 : Barlow and Holmesfield,837
E05003419 : Brampton and Walton,"1,591"
E05003420 : Clay Cross North,"2,650"
E05003421 : Clay Cross South,"1,692"
E05003422 : Coal Aston,"1,504"
E05003423 : Dronfield North,"1,845"
E05003424 : Dronfield South,"2,279"
E05003425 : Dronfield Woodhouse,"1,448"
E05003426 : Eckington North,"1,593"
E05003427 : Eckington South,"1,627"
E05003428 : Gosforth Valley,"2,191"
E05003429 : Grassmoor,"1,691"
E05003430 : Holmewood and Heath,"1,605"
E05003431 : Killamarsh East,"1,521"
E05003432 : Killamarsh West,"2,324"
E05003433 : North Wingfield Central,"2,601"
E05003434 : Pilsley and Morton,"2,283"
E05003435 : Renishaw,"1,091"
E05003436 : Ridgeway and Marsh Lane,757
E05003437 : Shirland,"2,414"
E05003438 : Sutton,"1,811"
E05003439 : Tupton,"1,700"
E05003440 : Unstone,803
E05003441 : Wingerworth,"2,414"
E05008809 : Aston,"2,800"
E05008810 : Church Gresley,"2,923"
E05008811 : Etwall,"2,223"
E05008812 : Hatton,"1,123"
E05008813 : Hilton,"3,684"
E05008814 : Linton,"2,069"
E05008815 : Melbourne,"2,247"
E05008816 : Midway,"3,391"
E05008817 : Newhall and Stanton,"3,525"
E05008818 : Repton,"2,129"
E05008819 : Seales,"2,227"
E05008820 : Stenson,"1,647"
E05008821 : Swadlincote,"3,339"
E05008822 : Willington and Findern,"1,911"
E05008823 : Woodville,"3,754"
E05005408 : Blaby South,"1,960"
E05005409 : Cosby with South Whetstone,"1,872"
E05005410 : Countesthorpe,"2,797"
E05005411 : Croft Hill,918
E05005412 : Ellis,"2,125"
E05005413 : Enderby and St John's,"2,033"
E05005414 : Fairestone,"1,992"
E05005415 : Forest,"2,696"
E05005416 : Millfield,"1,161"
E05005417 : Muxloe,"1,827"
E05005418 : Narborough and Littlethorpe,"2,259"
E05005419 : Normanton,"1,031"
E05005420 : North Whetstone,"2,196"
E05005421 : Pastures,"1,888"
E05005422 : Ravenhurst and Fosse,"2,800"
E05005423 : Saxondale,"3,082"
E05005424 : Stanton and Flamville,"3,146"
E05005425 : Winstanley,"2,903"
E05005426 : Anstey,"2,811"
E05005427 : Barrow and Sileby West,"2,766"
E05005428 : Birstall Wanlip,"2,297"
E05005429 : Birstall Watermead,"2,745"
E05005430 : East Goscote,"1,084"
E05005431 : Forest Bradgate,"1,347"
E05005432 : Loughborough Ashby,"1,295"
E05005433 : Loughborough Dishley and Hathern,"2,600"
E05005434 : Loughborough Garendon,"2,540"
E05005435 : Loughborough Hastings,"2,751"
E05005436 : Loughborough Lemyngton,"2,701"
E05005437 : Loughborough Nanpantan,"1,552"
E05005438 : Loughborough Outwoods,"2,228"
E05005439 : Loughborough Shelthorpe,"2,817"
E05005440 : Loughborough Southfields,"2,520"
E05005441 : Loughborough Storer,"2,204"
E05005442 : Mountsorrel,"2,886"
E05005443 : Queniborough,"1,306"
E05005444 : Quorn and Mountsorrel Castle,"2,873"
E05005445 : Rothley and Thurcaston,"2,594"
E05005446 : Shepshed East,"2,813"
E05005447 : Shepshed West,"2,980"
E05005448 : Sileby,"3,036"
E05005449 : Syston East,"2,627"
E05005450 : Syston West,"2,778"
E05005451 : The Wolds,"1,265"
E05005452 : Thurmaston,"3,944"
E05005453 : Wreake Villages,"1,156"
E05005454 : Billesdon,803
E05005455 : Bosworth,"1,026"
E05005456 : Broughton Astley-Astley,880
E05005457 : Broughton Astley-Broughton,999
E05005458 : Broughton Astley-Primethorpe,769
E05005459 : Broughton Astley-Sutton,774
E05005460 : Dunton,910
E05005461 : Fleckney,"1,948"
E05005462 : Glen,"1,828"
E05005463 : Kibworth,"2,831"
E05005464 : Lubenham,941
E05005465 : Lutterworth Brookfield,921
E05005466 : Lutterworth Orchard,937
E05005467 : Lutterworth Springs,"1,095"
E05005468 : Lutterworth Swift,987
E05005469 : Market Harborough-Great Bowden and Arden,"3,147"
E05005470 : Market Harborough-Little Bowden,"2,081"
E05005471 : Market Harborough-Logan,"1,817"
E05005472 : Market Harborough-Welland,"2,778"
E05005473 : Misterton,"1,031"
E05005474 : Nevill,930
E05005475 : Peatling,919
E05005476 : Thurnby and Houghton,"2,809"
E05005477 : Tilton,848
E05005478 : Ullesthorpe,889
E05005479 : Ambien,"1,391"
"E05005480 : Barlestone, Nailstone and Osbaston","1,367"
E05005481 : Barwell,"3,908"
E05005482 : Burbage St Catherines and Lash Hill,"2,619"
E05005483 : Burbage Sketchley and Stretton,"3,774"
"E05005484 : Cadeby, Carlton and Market Bosworth with Shackerstone","1,505"
E05005485 : Earl Shilton,"4,390"
E05005486 : Groby,"2,825"
E05005487 : Hinckley Castle,"2,798"
E05005488 : Hinckley Clarendon,"3,724"
E05005489 : Hinckley De Montfort,"4,138"
E05005490 : Hinckley Trinity,"2,796"
"E05005491 : Markfield, Stanton and Fieldhead","2,534"
E05005492 : Newbold Verdon with Desford and Peckleton,"3,378"
"E05005493 : Ratby, Bagworth and Thornton","2,924"
E05005494 : Twycross and Witherley with Sheepy,"1,306"
E05005495 : Asfordby,"1,454"
E05005496 : Bottesford,"1,553"
E05005497 : Croxton Kerrial,791
E05005498 : Frisby-on-the-Wreake,739
E05005499 : Gaddesby,720
E05005500 : Long Clawson and Stathern,"1,743"
E05005501 : Melton Craven,"1,663"
E05005502 : Melton Dorian,"2,341"
E05005503 : Melton Egerton,"1,644"
E05005504 : Melton Newport,"2,335"
E05005505 : Melton Sysonby,"2,196"
E05005506 : Melton Warwick,"1,434"
E05005507 : Old Dalby,808
E05005508 : Somerby,759
E05005509 : Waltham-on-the-Wolds,644
E05005510 : Wymondham,666
E05005511 : Appleby,918
E05005512 : Ashby Castle,"1,084"
E05005513 : Ashby Holywell,"2,199"
E05005514 : Ashby Ivanhoe,"1,967"
E05005515 : Bardon,"1,287"
E05005516 : Breedon,"1,040"
E05005517 : Castle Donington,"3,126"
E05005518 : Coalville,"2,534"
E05005519 : Greenhill,"2,828"
E05005520 : Hugglescote,"1,994"
E05005521 : Ibstock and Heather,"2,976"
E05005522 : Kegworth and Whatton,"2,008"
E05005523 : Measham,"2,156"
E05005524 : Moira,"2,072"
E05005525 : Oakthorpe and Donisthorpe,"1,073"
E05005526 : Ravenstone and Packington,"1,060"
E05005527 : Snibston,"2,117"
E05005528 : Thringstone,"1,855"
E05005529 : Valley,"1,868"
E05005530 : Whitwick,"2,966"
E05005531 : Oadby Brocks Hill,"1,446"
E05005532 : Oadby Grange,"1,542"
E05005533 : Oadby St Peter's,"1,864"
E05005534 : Oadby Uplands,"1,528"
E05005535 : Oadby Woodlands,"1,568"
E05005536 : South Wigston,"3,256"
E05005537 : Wigston All Saints,"2,494"
E05005538 : Wigston Fields,"2,531"
E05005539 : Wigston Meadowcourt,"2,489"
E05005540 : Wigston St Wolstan's,"2,621"
E05005541 : Central,"1,149"
E05005542 : Coastal,"1,517"
E05005543 : Fenside,"1,742"
E05005544 : Fishtoft,"2,616"
E05005545 : Five Village,"1,678"
E05005546 : Frampton and Holme,715
E05005547 : Kirton,"2,087"
E05005548 : North,"1,634"
E05005549 : Old Leake and Wrangle,"1,418"
E05005550 : Pilgrim,988
E05005551 : Skirbeck,"2,431"
E05005552 : South,"1,007"
E05005553 : Staniland South,"1,612"
E05005554 : Staniland North,784
E05005555 : Swineshead and Holland Fen,"1,582"
E05005556 : West,869
E05005557 : Witham,"1,859"
E05005558 : Wyberton,"1,603"
E05005559 : Alford,"1,979"
E05005560 : Binbrook,861
E05005561 : Burgh le Marsh,"1,119"
E05005562 : Chapel St Leonards,"2,281"
E05005563 : Coningsby and Tattershall,"2,657"
E05005564 : Croft,959
E05005565 : Frithville,825
E05005566 : Grimoldby,913
E05005567 : Halton Holegate,"1,017"
E05005568 : Holton le Clay,"1,583"
E05005569 : Horncastle,"3,291"
E05005570 : Hundleby,942
E05005571 : Ingoldmells,978
E05005572 : Legbourne,837
E05005573 : Ludford,951
E05005574 : Mablethorpe Central,888
E05005575 : Mablethorpe East,943
E05005576 : Mablethorpe North,966
E05005577 : Mareham le Fen,927
E05005578 : Marshchapel,932
E05005579 : North Holme,975
E05005580 : North Somercotes,843
E05005581 : North Thoresby,853
E05005582 : Priory,"1,175"
E05005583 : Roughton,"1,003"
E05005584 : St Clement's,"2,572"
E05005585 : St James',"1,233"
E05005586 : St Margaret's,"1,038"
E05005587 : St Mary's,971
E05005588 : St Michael's,"1,087"
E05005589 : Scarbrough,"2,318"
E05005590 : Seacroft,"1,868"
E05005591 : Sibsey,880
E05005592 : Skidbrooke with Saltfleet Haven,889
E05005593 : Spilsby,"1,398"
E05005594 : Stickney,946
E05005595 : Sutton on Sea North,"1,009"
E05005596 : Sutton on Sea South,"1,086"
E05005597 : Tetford,959
E05005598 : Tetney,984
E05005599 : Trinity,"1,051"
E05005600 : Trusthorpe and Mablethorpe South,"1,149"
E05005601 : Wainfleet and Friskney,"1,798"
E05005602 : Willoughby with Sloothby,886
E05005603 : Winthorpe,"2,245"
E05005604 : Withern with Stain,778
E05005605 : Woodhall Spa,"1,942"
E05005606 : Wragby,"1,105"
E05005607 : Abbey,"5,027"
E05005608 : Birchwood,"3,714"
E05005609 : Boultham,"3,360"
E05005610 : Bracebridge,"3,018"
E05005611 : Carholme,"4,652"
E05005612 : Castle,"3,733"
E05005613 : Glebe,"3,043"
E05005614 : Hartsholme,"2,845"
E05005615 : Minster,"3,264"
E05005616 : Moorland,"3,282"
E05005617 : Park,"3,887"
E05005618 : Ashby de la Launde and Cranwell,"2,092"
E05005619 : Bassingham and Brant Broughton,"1,968"
"E05005620 : Billinghay, Martin and North Kyme","2,129"
E05005621 : Bracebridge Heath and Waddington East,"3,799"
E05005622 : Branston,"2,152"
E05005623 : Cliff Villages,"2,268"
"E05005624 : Eagle, Swinderby and Witham St Hughs","2,151"
E05005625 : Heckington Rural,"2,406"
E05005626 : Heighington and Washingborough,"2,985"
E05005627 : Kirkby la Thorpe and South Kyme,993
E05005628 : Leasingham and Rauceby,961
E05005629 : Metheringham,"2,319"
E05005630 : North Hykeham Forum,831
E05005631 : North Hykeham Memorial,"1,264"
E05005632 : North Hykeham Mill,"1,773"
E05005633 : North Hykeham Moor,"1,183"
E05005634 : North Hykeham Witham,"1,019"
E05005635 : Osbournby,"1,039"
E05005636 : Ruskington,"2,479"
E05005637 : Skellingthorpe,"1,490"
E05005638 : Sleaford Castle,"1,097"
E05005639 : Sleaford Holdingham,"1,148"
E05005640 : Sleaford Navigation,"1,272"
E05005641 : Sleaford Quarrington and Mareham,"2,865"
E05005642 : Sleaford Westholme,"1,271"
E05005643 : Waddington West,"1,018"
E05005644 : Crowland and Deeping St Nicholas,"2,514"
"E05005645 : Donington, Quadring and Gosberton","2,960"
E05005646 : Fleet,933
E05005647 : Gedney,951
E05005648 : Holbeach Hurn,892
E05005649 : Holbeach Town,"3,310"
E05005650 : Long Sutton,"3,243"
"E05005651 : Moulton, Weston and Cowbit","2,758"
E05005652 : Pinchbeck and Surfleet,"2,870"
E05005653 : Spalding Castle,"1,120"
E05005654 : Spalding Monks House,"2,189"
E05005655 : Spalding St John's,"2,631"
E05005656 : Spalding St Mary's,"1,966"
E05005657 : Spalding St Paul's,"2,283"
E05005658 : Spalding Wygate,"1,918"
E05005659 : Sutton Bridge,"1,927"
E05005660 : The Saints,"1,020"
E05005661 : Whaplode and Holbeach St John's,"1,779"
E05005662 : All Saints,"2,225"
E05005663 : Aveland,905
E05005664 : Barrowby,840
E05005665 : Belmont,"2,109"
E05005666 : Bourne East,"3,580"
E05005667 : Bourne West,"2,531"
E05005668 : Deeping St James,"2,985"
E05005669 : Earlesfield,"2,861"
E05005670 : Ermine,"1,214"
E05005671 : Forest,922
E05005672 : Glen Eden,"1,038"
E05005673 : Grantham St John's,"2,766"
E05005674 : Green Hill,"1,725"
E05005675 : Greyfriars,"1,833"
E05005676 : Harrowby,"2,432"
E05005677 : Heath,786
E05005678 : Hillsides,868
E05005679 : Isaac Newton,"1,042"
E05005680 : Lincrest,945
E05005681 : Loveden,"1,017"
E05005682 : Market and West Deeping,"2,686"
E05005683 : Morkery,"1,066"
E05005684 : Peascliffe,966
E05005685 : Ringstone,"1,189"
E05005686 : St Anne's,"2,219"
E05005687 : St George's,"1,821"
E05005688 : St Mary's,"2,489"
E05005689 : St Wulfram's,"1,907"
E05005690 : Saxonwell,999
E05005691 : Stamford St John's,"2,459"
E05005692 : Thurlby,885
E05005693 : Toller,"1,130"
E05005694 : Truesdale,"1,911"
E05005695 : Witham Valley,993
E05005696 : Bardney,915
E05005697 : Caistor,"1,428"
E05005698 : Cherry Willingham,"1,951"
E05005699 : Dunholme,"1,030"
E05005700 : Fiskerton,828
E05005701 : Gainsborough East,"2,981"
E05005702 : Gainsborough North,"2,989"
E05005703 : Gainsborough South-West,"2,246"
E05005704 : Hemswell,"1,033"
E05005705 : Kelsey,"1,089"
E05005706 : Lea,933
E05005707 : Market Rasen,"2,443"
E05005708 : Middle Rasen,"1,281"
E05005709 : Nettleham,"2,064"
E05005710 : Saxilby,"2,245"
E05005711 : Scampton,"1,229"
E05005712 : Scotter,"2,007"
E05005713 : Stow,962
E05005714 : Sudbrooke,"1,048"
E05005715 : Thonock,"1,138"
E05005716 : Torksey,"1,257"
E05005717 : Waddingham and Spital,"1,045"
E05005718 : Welton,"2,287"
E05005719 : Wold View,958
E05005720 : Yarborough,998
E05005926 : Beanfield,"1,473"
E05005927 : Central,962
E05005928 : Danesholme,"1,616"
E05005929 : East,"3,052"
E05005930 : Exeter,891
E05005931 : Great Oakley,883
E05005932 : Kingswood,"2,800"
E05005933 : Lodge Park,"1,469"
E05005934 : Oakley Vale,"3,382"
E05005935 : Rowlett,"1,816"
E05005936 : Rural West,706
E05005937 : Shire Lodge,"1,814"
E05005938 : Stanion and Corby Village,"1,191"
E05005939 : Tower Hill,"1,769"
E05005940 : Weldon and Gretton,"1,391"
E05005941 : Abbey North,"3,907"
E05005942 : Abbey South,"1,690"
E05005943 : Badby,824
E05005944 : Barby and Kilsby,"1,362"
E05005945 : Boughton and Pitsford,682
E05005946 : Brampton,742
E05005947 : Braunston,776
E05005948 : Brixworth,"2,349"
E05005949 : Byfield,773
E05005950 : Clipston,823
E05005951 : Crick,745
E05005952 : Drayton,"2,508"
E05005953 : Flore,820
E05005954 : Hill,"2,240"
E05005955 : Long Buckby,"1,808"
E05005956 : Moulton,"1,810"
E05005957 : Ravensthorpe,768
E05005958 : Spratton,745
E05005959 : Walgrave,824
E05005960 : Weedon,"1,465"
E05005961 : Welford,794
E05005962 : West Haddon and Guilsborough,903
E05005963 : Woodford,"1,558"
E05005964 : Yelvertoft,731
E05005965 : Barnwell,799
E05005966 : Fineshade,903
E05005967 : Higham Ferrers Chichele,"1,455"
E05005968 : Higham Ferrers Lancaster,"2,056"
E05005969 : Irthlingborough John Pyel,"1,886"
E05005970 : Irthlingborough Waterloo,"1,682"
E05005971 : King's Forest,775
E05005972 : Lower Nene,845
E05005973 : Lyveden,874
E05005974 : Oundle,"2,383"
E05005975 : Prebendal,883
E05005976 : Raunds Saxon,"1,950"
E05005977 : Raunds Windmill,"1,605"
E05005978 : Rushden Bates,"1,870"
E05005979 : Rushden Hayden,"3,332"
E05005980 : Rushden Pemberton,"2,777"
E05005981 : Rushden Sartoris,"1,764"
E05005982 : Rushden Spencer,"2,561"
E05005983 : Stanwick,858
E05005984 : Thrapston Lakes,"1,906"
E05005985 : Thrapston Market,"1,610"
E05005986 : Woodford,888
E05005987 : All Saints,"3,432"
E05005988 : Avondale Grange,"2,373"
E05005989 : Barton,"1,994"
E05008549 : Brambleside,"1,909"
E05005991 : Burton Latimer,"3,077"
E05005992 : Desborough Loatland,"2,426"
E05005993 : Desborough St Giles,"1,964"
E05005994 : Ise Lodge,"2,933"
E05005995 : Northfield,"1,233"
E05005996 : Pipers Hill,"2,277"
E05008550 : Queen Eleanor and Buccleuch,"1,097"
E05005998 : Rothwell,"3,366"
E05005999 : St Michael's and Wicksteed,"3,425"
E05006000 : St Peter's,"1,912"
E05006001 : Slade,"2,457"
E05006002 : Welland,"1,149"
E05006003 : William Knibb,"2,677"
E05008824 : Abington,"4,214"
E05008825 : Billing,"3,401"
E05008826 : Boothville,"1,638"
E05008827 : Brookside,"2,155"
E05008828 : Castle,"6,892"
E05008829 : Delapre and Briar Hill,"6,136"
E05008830 : East Hunsbury,"4,144"
E05008831 : Eastfield,"2,292"
E05008832 : Headlands,"1,861"
E05008833 : Kings Heath,"2,108"
E05008834 : Kingsley,"2,296"
E05008835 : Kingsthorpe,"2,111"
E05008836 : Nene Valley,"4,106"
E05008837 : New Duston,"4,151"
E05008838 : Obelisk,"1,230"
E05008839 : Old Duston,"3,317"
E05008840 : Park,"1,874"
E05008841 : Parklands,"1,984"
E05008842 : Phippsville,"1,818"
E05008843 : Rectory Farm,"2,128"
E05008844 : Riverside,"1,783"
E05008845 : Rushmills,"1,774"
E05008846 : St David's,"2,106"
E05008847 : St James,"2,545"
E05008848 : Semilong,"2,681"
E05008849 : Spencer,"2,288"
E05008850 : Spring Park,"1,800"
E05008851 : Sunnyside,"1,877"
E05008852 : Talavera,"4,393"
E05008853 : Trinity,"1,618"
E05008854 : Upton,"2,271"
E05008855 : West Hunsbury,"1,896"
E05008856 : Westone,"1,843"
E05006027 : Astwell,776
E05006028 : Blakesley and Cote,"1,435"
E05006029 : Blisworth and Roade,"1,845"
E05006030 : Brackley East,"1,835"
E05006031 : Brackley South,"1,826"
E05006032 : Brackley West,"1,653"
E05006033 : Brafield and Yardley,"1,766"
E05006034 : Cosgrove and Grafton,827
E05006035 : Danvers and Wardoun,"1,498"
E05006036 : Deanshanger,"1,581"
E05006037 : Grange Park,"1,562"
E05006038 : Hackleton,907
E05006039 : Harpole and Grange,"1,853"
E05006040 : Heyfords and Bugbrooke,"1,738"
E05006041 : Kings Sutton,904
E05006042 : Kingthorn,714
E05006043 : Little Brook,918
E05006044 : Middleton Cheney,"1,539"
E05006045 : Old Stratford,822
E05006046 : Salcey,891
E05006047 : Silverstone,858
E05006048 : Steane,845
E05006049 : Tove,695
E05006050 : Towcester Brook,"2,426"
E05006051 : Towcester Mill,"1,449"
E05006052 : Washington,722
E05006053 : Whittlewood,832
E05008595 : Brickhill,"2,368"
E05006055 : Castle,"3,248"
E05006056 : Croyland,"3,164"
E05006057 : Earls Barton,"2,297"
E05006058 : Finedon,"1,987"
E05008596 : Great Doddington and Wilby,791
E05006060 : Hemmingwell,"3,276"
E05006061 : Irchester,"2,077"
E05006062 : North,994
E05008597 : Queensway,"2,458"
E05006064 : Redwell East,"1,738"
E05006065 : Redwell West,"1,321"
E05006066 : South,890
E05008598 : Swanspool,"2,964"
E05006068 : West,772
E05006069 : Wollaston,"1,712"
E05006362 : Hucknall Central,"3,227"
E05006363 : Hucknall East,"3,566"
E05006364 : Hucknall North,"3,044"
E05006365 : Hucknall West,"3,994"
E05006366 : Jacksdale,"1,347"
E05006367 : Kirkby in Ashfield Central,"3,048"
E05006368 : Kirkby in Ashfield East,"2,756"
E05006369 : Kirkby in Ashfield West,"2,845"
E05006370 : Selston,"2,785"
E05006371 : Sutton in Ashfield Central,"4,931"
E05006372 : Sutton in Ashfield East,"5,277"
E05006373 : Sutton in Ashfield North,"4,727"
E05006374 : Sutton in Ashfield West,"4,973"
E05006375 : Underwood,"1,295"
E05006376 : Woodhouse,"3,116"
E05006377 : Beckingham,994
E05006378 : Blyth,951
E05006379 : Carlton,"2,474"
E05006380 : Clayworth,822
E05006381 : East Markham,990
E05006382 : East Retford East,"3,097"
E05006383 : East Retford North,"2,793"
E05006384 : East Retford South,"1,873"
E05006385 : East Retford West,"2,197"
E05006386 : Everton,947
E05006387 : Harworth,"3,338"
E05006388 : Langold,"1,021"
E05006389 : Misterton,"1,032"
E05006390 : Rampton,840
E05006391 : Ranskill,"1,010"
E05006392 : Sturton,961
E05006393 : Sutton,868
E05006394 : Tuxford and Trent,"1,832"
E05006395 : Welbeck,887
E05006396 : Worksop East,"2,781"
E05006397 : Worksop North,"3,501"
E05006398 : Worksop North East,"2,777"
E05006399 : Worksop North West,"3,264"
E05006400 : Worksop South,"3,008"
E05006401 : Worksop South East,"3,409"
E05006402 : Attenborough,"1,008"
E05006403 : Awsworth,950
E05006404 : Beeston Central,"2,180"
E05006405 : Beeston North,"2,341"
E05006406 : Beeston Rylands,"2,453"
E05006407 : Beeston West,"2,373"
E05006408 : Bramcote,"3,104"
E05006409 : Brinsley,983
E05006410 : Chilwell East,"2,124"
E05006411 : Chilwell West,"3,356"
E05006412 : Cossall and Kimberley,"2,905"
E05006413 : Eastwood North and Greasley (Beauvale),"1,295"
E05006414 : Eastwood South,"4,027"
E05006415 : Greasley (Giltbrook and Newthorpe),"2,677"
E05006416 : Nuthall East and Strelley,"2,022"
E05006417 : Nuthall West and Greasley (Watnall),"2,146"
E05006418 : Stapleford North,"2,030"
E05006419 : Stapleford South East,"2,162"
E05006420 : Stapleford South West,"2,327"
E05006421 : Toton and Chilwell Meadows,"3,350"
E05006422 : Trowell,"1,007"
E05006423 : Bestwood Village,849
E05006424 : Bonington,"2,967"
E05006425 : Burton Joyce and Stoke Bardolph,"1,585"
E05006426 : Calverton,"2,987"
E05006427 : Carlton,"3,135"
E05006428 : Carlton Hill,"3,151"
E05006429 : Daybrook,"2,294"
E05006430 : Gedling,"2,789"
E05006431 : Killisick,"1,026"
E05006432 : Kingswell,"2,167"
E05006433 : Lambley,927
E05006434 : Mapperley Plains,"3,153"
E05006435 : Netherfield and Colwick,"3,451"
E05006436 : Newstead,949
E05006437 : Phoenix,"2,019"
E05006438 : Porchester,"3,125"
E05006439 : Ravenshead,"2,465"
E05006440 : St James,"1,838"
E05006441 : St Marys,"2,781"
E05006442 : Valley,"1,896"
E05006443 : Woodborough,886
E05006444 : Woodthorpe,"2,909"
E05008857 : Abbott,"1,100"
E05008858 : Berry Hill,"1,026"
E05008859 : Brick Kiln,"1,322"
E05008860 : Broomhill,"1,382"
E05008861 : Bull Farm and Pleasley Hill,"1,452"
E05008862 : Carr Bank,"1,448"
E05008863 : Eakring,"1,182"
E05008864 : Grange Farm,"1,214"
E05008865 : Holly,"1,241"
E05008866 : Hornby,"1,132"
E05008867 : Kings Walk,"1,198"
E05008868 : Kingsway,"1,286"
E05008869 : Ladybrook,"1,565"
E05008870 : Lindhurst,"1,228"
E05008871 : Ling Forest,"1,074"
E05008872 : Manor,"1,128"
E05008873 : Market Warsop,"1,315"
E05008874 : Maun Valley,"1,112"
E05008875 : Meden,"1,158"
E05008876 : Netherfield,"1,199"
E05008877 : Newgate,"1,366"
E05008878 : Newlands,"1,287"
E05008879 : Oak Tree,"1,277"
E05008880 : Oakham,"1,116"
E05008881 : Park Hall,"1,472"
E05008882 : Peafields,"1,179"
E05008883 : Penniment,"1,222"
E05008884 : Portland,"1,054"
E05008885 : Racecourse,"1,336"
E05008886 : Ransom Wood,"1,251"
E05008887 : Sandhurst,"1,246"
E05008888 : Sherwood,"1,081"
E05008889 : Warsop Carrs,"1,263"
E05008890 : Woodhouse,"1,423"
E05008891 : Woodlands,"1,039"
E05008892 : Yeoman Hill,"1,554"
E05006464 : Balderton North,"2,202"
E05006465 : Balderton West,"2,101"
E05006466 : Beacon,"3,141"
E05006467 : Blidworth,"1,870"
E05006468 : Boughton,"2,086"
E05006469 : Bridge,"2,132"
E05006470 : Castle,"2,328"
E05006471 : Caunton,937
E05006472 : Clipstone,"1,827"
E05006473 : Collingham and Meering,"1,997"
E05006474 : Devon,"2,441"
E05006475 : Edwinstowe,"2,268"
E05006476 : Farndon,"2,524"
E05006477 : Farnsfield and Bilsthorpe,"3,433"
E05006478 : Lowdham,"1,979"
E05006479 : Magnus,"2,342"
E05006480 : Muskham,"1,029"
E05006481 : Ollerton,"2,860"
E05006482 : Rainworth,"2,904"
E05006483 : Southwell East,"1,003"
E05006484 : Southwell North,"1,084"
E05006485 : Southwell West,"1,145"
E05006486 : Sutton-on-Trent,"1,032"
E05006487 : Trent,949
E05006488 : Winthorpe,"1,159"
E05006489 : Abbey,"1,862"
E05006490 : Bingham East,"1,926"
E05006491 : Bingham West,"1,963"
E05006492 : Compton Acres,"1,867"
E05006493 : Cotgrave,"2,928"
E05006494 : Cranmer,820
E05006495 : Edwalton Village,"1,699"
E05006496 : Gamston,"2,199"
E05006497 : Gotham,892
E05006498 : Keyworth North,719
E05006499 : Keyworth South,"2,260"
E05006500 : Lady Bay,"1,973"
E05006501 : Leake,"2,649"
E05006502 : Lutterell,"1,760"
E05006503 : Manvers,"1,766"
E05006504 : Melton,"2,027"
E05006505 : Musters,"1,563"
E05006506 : Nevile,772
E05006507 : Oak,944
E05006508 : Ruddington,"3,146"
E05006509 : Soar Valley,861
E05006510 : Stanford,"1,038"
E05006511 : Thoroton,851
E05006512 : Tollerton,793
E05006513 : Trent,"2,074"
E05006514 : Trent Bridge,"1,992"
E05006515 : Wiverton,"1,625"
E05006516 : Wolds,866
E05001842 : Aylestone,"2,894"
E05001843 : Backbury,"1,287"
E05001844 : Belmont,"4,068"
E05001845 : Bircher,"1,226"
E05001846 : Bringsty,"1,190"
E05001847 : Bromyard,"2,598"
"E05001848 : Burghill, Holmer and Lyde","1,320"
E05001849 : Castle,"1,351"
E05001850 : Central,"1,497"
E05001851 : Credenhill,"1,369"
E05001852 : Frome,"1,385"
E05001853 : Golden Cross with Weobley,"1,297"
E05001854 : Golden Valley North,"1,299"
E05001855 : Golden Valley South,"1,274"
E05001856 : Hagley,"1,471"
E05001857 : Hampton Court,"1,141"
E05001858 : Hollington,896
E05001859 : Hope End,"2,399"
E05001860 : Kerne Bridge,"1,320"
E05001861 : Kington Town,"1,459"
E05001862 : Ledbury,"4,315"
E05001863 : Leominster North,"2,497"
E05001864 : Leominster South,"2,687"
E05001865 : Llangarron,"1,372"
E05001866 : Mortimer,"1,389"
E05001867 : Old Gore,"1,304"
E05001868 : Pembridge and Lyonshall with Titley,"1,282"
E05001869 : Penyard,"1,425"
E05001870 : Pontrilas,"1,426"
E05001871 : Ross-on-Wye East,"2,236"
E05001872 : Ross-on-Wye West,"2,548"
E05001873 : St Martins and Hinton,"5,258"
E05001874 : St Nicholas,"3,032"
E05001875 : Stoney Street,"1,239"
E05001876 : Sutton Walls,"1,292"
E05001877 : Three Elms,"4,723"
E05001878 : Tupsley,"3,906"
E05001879 : Upton,"1,225"
E05001880 : Valletts,"1,318"
E05001881 : Wormsley Ridge,"1,104"
E05008136 : Abbey,"1,814"
E05008137 : Albrighton,"2,004"
E05008138 : Alveley and Claverley,"1,694"
E05008139 : Bagley,"1,941"
E05008140 : Battlefield,"1,719"
"E05008141 : Bayston Hill, Column and Sutton","5,240"
E05008142 : Belle Vue,"2,186"
E05008143 : Bishop's Castle,"1,621"
E05008144 : Bowbrook,"1,806"
E05008145 : Bridgnorth East and Astley Abbotts,"3,012"
E05008146 : Bridgnorth West and Tasley,"3,089"
E05008147 : Broseley,"2,139"
E05008148 : Brown Clee,"1,564"
E05008149 : Burnell,"1,742"
